ISBN;Title;Authors;Publisher;Edition;Location;Genre;Price;MaxLoanDays;MediaType;CreatedBy
9780750545495;Into the Water;Paula Hawkins;Transworld Publishers Limited;23;Shelf-2;Fiction;23.44;14;Magazin;import
9780224006743;The giant jam sandwich;John Vernon Lord;Houghton Mifflin Harcourt Publishing Co.;13;Shelf-37;Children's stories;20.90;14;E-Book;import
9780224006743;The giant jam sandwich;John Vernon Lord;Houghton Mifflin Harcourt Publishing Co.;13;Shelf-10;Children's stories;21.97;14;Magazin;import
0965476030;The Black Stallion Returns;Walter Farley|Harold Eldridge;Yearling;27;Shelf-5;Adventure and adventurers;10.60;14;DVD;import
0736603743;Couples;John Updike;Gallimard;21;Shelf-21;Fiction;19.03;14;E-Book;import
0736603743;Couples;John Updike;Gallimard;21;Shelf-23;Fiction;43.45;14;Magazin;import
8020704922;Bodily Harm;Margaret Atwood;Quinze;39;Shelf-18;Fiction;14.56;14;E-Book;import
9781931541909;Der schwarze Obelisk;Erich Maria Remarque;Патриот;32;Shelf-33;Vietnamese language books;35.41;14;Magazin;import
9788497931755;Heartbeat;Danielle Steel;Dell;48;Shelf-23;Producción y dirección;14.43;14;Book;import
145326244X;In the Teeth of the Evidence;Dorothy L. Sayers;Hodder & Stoughton;30;Shelf-10;Private investigators;24.62;14;E-Book;import
1930157118;Sam Francis;Sam Francis|Peter Iden|Denmark) Louisiana (Museum : Humlebk;Samuelis Baumgarte Galerie;58;Shelf-6;art;29.15;14;Magazin;import
9780786103690;The Machiavellians;James Burnham;Henry Regnery;27;Shelf-11;Political science;19.75;14;DVD;import
0246133562;Servant of the Empire;Raymond E. Feist|Janny Wurts;J'ai lu;15;Shelf-30;Midkemia (Imaginary place);33.00;14;Book;import
0246133562;Servant of the Empire;Raymond E. Feist|Janny Wurts;J'ai lu;15;Shelf-26;Midkemia (Imaginary place);44.85;14;E-Book;import
9780449213735;The Ritual Bath;Faye Kellerman;Hodder & Stoughton;32;Shelf-1;Fiction;37.35;14;E-Book;import
9780449213735;The Ritual Bath;Faye Kellerman;Hodder & Stoughton;32;Shelf-18;Fiction;31.24;14;Book;import
9780449213735;The Ritual Bath;Faye Kellerman;Hodder & Stoughton;32;Shelf-23;Fiction;37.13;14;DVD;import
9781870133074;La Grande Révolution;Peter Kropotkin;G. P. Putnam's sons;54;Shelf-30;History;32.47;14;Book;import
8497592409;La aventura de Miguel Littín, clandestino en Chile;Gabriel García Márquez;Editorial Sudamericana;37;Shelf-9;Politics and government;16.24;14;Magazin;import
9780892073467;Zaha Hadid;Zaha Hadid|Joseph Giovannini|Charles Desmarais|Detlef Mertins|Patrik Schumacher|Gordana Fontana Giusti|Patrick Schumacher;Hatje Cantz;26;Shelf-25;Buildings, structures;29.68;14;DVD;import
9780892073467;Zaha Hadid;Zaha Hadid|Joseph Giovannini|Charles Desmarais|Detlef Mertins|Patrik Schumacher|Gordana Fontana Giusti|Patrick Schumacher;Hatje Cantz;26;Shelf-25;Buildings, structures;27.61;14;Magazin;import
9780892073467;Zaha Hadid;Zaha Hadid|Joseph Giovannini|Charles Desmarais|Detlef Mertins|Patrik Schumacher|Gordana Fontana Giusti|Patrick Schumacher;Hatje Cantz;26;Shelf-29;Buildings, structures;44.24;14;DVD;import
1426436238;The Trespasser;D. H. Lawrence;Viking Press;47;Shelf-15;Adultery;11.27;14;DVD;import
1426436238;The Trespasser;D. H. Lawrence;Viking Press;47;Shelf-40;Adultery;22.99;14;E-Book;import
9798814090874;The clue of the new pin;Edgar Wallace;Standard Ebooks;56;Shelf-16;Fiction, mystery & detective, general;18.80;14;Book;import
9798814090874;The clue of the new pin;Edgar Wallace;Standard Ebooks;56;Shelf-2;Fiction, mystery & detective, general;13.67;14;E-Book;import
9788499201351;Le drame de l’humanisme athée;Henri de Lubac;Ignatius Press;32;Shelf-12;Apologetics, history, 20th century;37.24;14;DVD;import
9788499201351;Le drame de l’humanisme athée;Henri de Lubac;Ignatius Press;32;Shelf-7;Apologetics, history, 20th century;39.32;14;Magazin;import
9785751607074;Sorstalanság;Imre Kertész;MONDIAL;30;Shelf-33;Holocaust, Jewish (1939-1945);30.36;14;Magazin;import
9785751607074;Sorstalanság;Imre Kertész;MONDIAL;30;Shelf-39;Holocaust, Jewish (1939-1945);21.65;14;Book;import
9786057947192;Enoch Arden;Alfred Lord Tennyson|H Marwick;Librairie Hachette;52;Shelf-40;Illustrations;10.27;14;DVD;import
0143055003;The Love of a Good Woman;Alice Munro;Vintage Contemporaries;37;Shelf-10;National Book Critics Circle Award Winner;31.43;14;DVD;import
0143055003;The Love of a Good Woman;Alice Munro;Vintage Contemporaries;37;Shelf-27;National Book Critics Circle Award Winner;18.79;14;E-Book;import
9788408030591;Astérix chez Rahãzade;Albert Uderzo;Círculo de lectores;37;Shelf-38;series:Astérix;10.99;14;E-Book;import
2742701435;Salome;Richard Strauss;Actes Sud;55;Shelf-26;Drama;17.49;14;DVD;import
9789755104973;Zeit zu leben und Zeit zu sterben;Erich Maria Remarque;Editorial Mateu;32;Shelf-8;World War, 1939-1945;17.51;14;DVD;import
9789755104973;Zeit zu leben und Zeit zu sterben;Erich Maria Remarque;Editorial Mateu;32;Shelf-2;World War, 1939-1945;10.15;14;Magazin;import
8721007918;Per Kirkeby;Per Kirkeby;Borgen;54;Shelf-12;Artistic Photography;31.17;14;E-Book;import
9780285647015;Die Massenpsychologie des Faschismus;Wilhelm Reich;Pocket;24;Shelf-17;Politics and government;31.38;14;E-Book;import
8711076739;Hiroshima mon amour;Marguerite Duras;Grafisk Forlag;19;Shelf-21;Hiroshima mon amour (cinéma);17.85;14;Book;import
9781882216147;The Revival of the Religious Sciences (Iḥyāʾ ʻulūm al-dīn);al-Ghazzālī|Madelain Farah;Islamic Texts Society;28;Shelf-34;Islamic doctrines;32.38;14;DVD;import
9781882216147;The Revival of the Religious Sciences (Iḥyāʾ ʻulūm al-dīn);al-Ghazzālī|Madelain Farah;Islamic Texts Society;28;Shelf-1;Islamic doctrines;30.81;14;Magazin;import
0660187833;The Manticore;Robertson Davies;Libros del Asteroide;37;Shelf-28;Canadians;21.79;14;Magazin;import
0660187833;The Manticore;Robertson Davies;Libros del Asteroide;37;Shelf-14;Canadians;20.03;14;E-Book;import
9781537415420;Пролетарская революция и ренегат Каутский;Vladimir Il’ich Lenin;Montecristo Publishing LLC;56;Shelf-31;Communism;30.37;14;Magazin;import
9781537415420;Пролетарская революция и ренегат Каутский;Vladimir Il’ich Lenin;Montecristo Publishing LLC;56;Shelf-13;Communism;14.39;14;DVD;import
0865977739;An inquiry into the original of our ideas of beauty and virtue;Francis Hutcheson|Wolfgang Leidhold|John Adams|John Adams Library (Boston Public Library);Printed for R. Ware [etc.;57;Shelf-13;Aesthetics;43.64;14;Magazin;import
0865977739;An inquiry into the original of our ideas of beauty and virtue;Francis Hutcheson|Wolfgang Leidhold|John Adams|John Adams Library (Boston Public Library);Printed for R. Ware [etc.;57;Shelf-30;Aesthetics;43.21;14;Book;import
0865977739;An inquiry into the original of our ideas of beauty and virtue;Francis Hutcheson|Wolfgang Leidhold|John Adams|John Adams Library (Boston Public Library);Printed for R. Ware [etc.;57;Shelf-6;Aesthetics;38.13;14;DVD;import
9780060746391;Nine and a half weeks;Elizabeth McNeill;Rowohlt;10;Shelf-19;Biography;10.53;14;DVD;import
0137549202;Discrete-time signal processing;Alan V. Oppenheim|Ronald Schafer;Oldenbourg;13;Shelf-33;Digital electronics;30.87;14;DVD;import
0137549202;Discrete-time signal processing;Alan V. Oppenheim|Ronald Schafer;Oldenbourg;13;Shelf-31;Digital electronics;10.68;14;DVD;import
9781853320866;Bridget Riley;Bridget Riley|Lynne Cooke|Robert Kudielka|Lisa G. Corrin;Abbot Hall Art Gallery;54;Shelf-26;Catalogues raisonnés;24.64;14;Magazin;import
3442115892;The Fashion in Shrouds;Margery Allingham;Doubleday, Doran & company, inc.;33;Shelf-12;Private investigators;16.01;14;E-Book;import
3442115892;The Fashion in Shrouds;Margery Allingham;Doubleday, Doran & company, inc.;33;Shelf-2;Private investigators;13.40;14;DVD;import
3442115892;The Fashion in Shrouds;Margery Allingham;Doubleday, Doran & company, inc.;33;Shelf-35;Private investigators;42.00;14;E-Book;import
9780312993566;The Tea Rose;Jennifer Donnelly;HarperCollins Publishers Limited;22;Shelf-4;Fiction;25.84;14;Magazin;import
9780312993566;The Tea Rose;Jennifer Donnelly;HarperCollins Publishers Limited;22;Shelf-38;Fiction;10.60;14;DVD;import
9789022543320;Stone Kiss;Faye Kellerman;Warner Vision Books;36;Shelf-27;Fiction;19.62;14;Magazin;import
9780722158432;Eros and Civilization;Herbert Marcuse;Ark Paperbacks;28;Shelf-6;Civilization;41.20;14;E-Book;import
3458160779;Sylvia Plath;Linda Wagner-Martin;Insel, Frankfurt;13;Shelf-17;American Poets;29.90;14;Magazin;import
3596270340;Le rhinocéros;Eugène Ionesco;Dessain et Tolra;50;Shelf-3;Drama;11.21;14;DVD;import
3596270340;Le rhinocéros;Eugène Ionesco;Dessain et Tolra;50;Shelf-24;Drama;29.83;14;DVD;import
3596270340;Le rhinocéros;Eugène Ionesco;Dessain et Tolra;50;Shelf-19;Drama;42.73;14;DVD;import
1379194016;Warren Hastings;Thomas Babington Macaulay;Macmillan;60;Shelf-20;Rohilla War, 1774;10.40;14;Magazin;import
037010935X;I heard the owl call my name;Margaret Craven;Recorded Books;22;Shelf-1;Clergy;41.90;14;Book;import
037010935X;I heard the owl call my name;Margaret Craven;Recorded Books;22;Shelf-21;Clergy;36.59;14;DVD;import
0285647474;Zen Buddhism & psychoanalysis;Erich Fromm|Richard de Martino|Daisetsu Teitaro Suzuki;Fondo de Cultura Económica;18;Shelf-26;Zen Buddhism;16.46;14;DVD;import
0285647474;Zen Buddhism & psychoanalysis;Erich Fromm|Richard de Martino|Daisetsu Teitaro Suzuki;Fondo de Cultura Económica;18;Shelf-15;Zen Buddhism;44.08;14;DVD;import
8306017714;Poems;Bertolt Brecht;Hyperion-Verlag;46;Shelf-11;Translations into Polish;28.49;14;Magazin;import
8306017714;Poems;Bertolt Brecht;Hyperion-Verlag;46;Shelf-26;Translations into Polish;35.84;14;Magazin;import
1455546356;Shadows of yesterday;Sandra Brown;Brilliance Audio Unabridged;20;Shelf-28;Texas in fiction;26.49;14;Book;import
0786706678;Beast in View;Margaret Millar;Penguin;27;Shelf-28;Fiction in English;16.18;14;DVD;import
1593352239;Imitation in Death;Nora Roberts;Berkley Books;21;Shelf-2;Eve Dallas (Fictitious character);35.32;14;E-Book;import
9780764228506;Love's long journey;Janette Oke;Nelson Incorporated, Thomas;12;Shelf-5;Fiction;19.22;14;Book;import
9798588388641;Mandela Malbuch Für Erwachsene;Doreen Fuchs Monika Moench;Independently Published;59;Shelf-18;Diverses;41.55;14;DVD;import
9781847823502;Seras-tu là ?;Guillaume Musso;Pocket;19;Shelf-11;Time travel;13.27;14;DVD;import
3351014988;Death is a lonely business;Ray Bradbury;Thorndike Press;24;Shelf-4;Fiction;32.12;14;Book;import
1976814979;La dame aux camélias [play];Alexandre Dumas fils;Hasselman-journal co., printers;36;Shelf-37;Fiction;23.63;14;DVD;import
1074400275;Planer;Kalender & Organizer Liddelbook Planer;Independently Published;59;Shelf-27;Diverses;18.42;14;DVD;import
1117589773;Heidi;Johanna Spyri;Dover Publications, Incorporated;58;Shelf-6;Switzerland, fiction;33.98;14;E-Book;import
1117589773;Heidi;Johanna Spyri;Dover Publications, Incorporated;58;Shelf-25;Switzerland, fiction;23.65;14;Magazin;import
3161506820;Entscheidungen des Bundesverfassungsgerichts;Mitglieder des Bundesverfassungsgerichts Staff;Mohr Siebeck GmbH & Company KG;59;Shelf-36;Diverses;21.44;14;Book;import
3161506820;Entscheidungen des Bundesverfassungsgerichts;Mitglieder des Bundesverfassungsgerichts Staff;Mohr Siebeck GmbH & Company KG;59;Shelf-16;Diverses;43.59;14;DVD;import
3161506820;Entscheidungen des Bundesverfassungsgerichts;Mitglieder des Bundesverfassungsgerichts Staff;Mohr Siebeck GmbH & Company KG;59;Shelf-30;Diverses;23.78;14;DVD;import
0316016632;Sons of Destiny (Cirque Du Freak The Saga of Darren Shan #12);Darren Shan;Little, Brown Books for Young Readers;12;Shelf-11;Children's fiction;20.26;14;DVD;import
1409091651;Plein Ciel;Danielle Steel;Dell Pub.;54;Shelf-40;Adventure stories;21.07;14;Magazin;import
1409091651;Plein Ciel;Danielle Steel;Dell Pub.;54;Shelf-12;Adventure stories;23.50;14;DVD;import
1409091651;Plein Ciel;Danielle Steel;Dell Pub.;54;Shelf-4;Adventure stories;36.13;14;E-Book;import
9783642991868;Politische Geschichte Der Gegenwart;Wilhelm Müller;Springer London, Limited;59;Shelf-17;Diverses;12.39;14;E-Book;import
9783642991868;Politische Geschichte Der Gegenwart;Wilhelm Müller;Springer London, Limited;59;Shelf-6;Diverses;42.28;14;Book;import
0143194062;The lions of Al-Rassan;Guy Gavriel Kay;Harpercollins;15;Shelf-38;Fiction, fantasy, general;31.79;14;DVD;import
9789630756464;Passion's promise;Danielle Steel;LGF;29;Shelf-31;Fiction;18.73;14;Magazin;import
9780839825081;The Puppet Masters;Robert A. Heinlein;Yestermorrow Inc;45;Shelf-24;Science fiction;30.42;14;Magazin;import
9780393066487;Ripley Under Ground;Patricia Highsmith;Book Club Associates;18;Shelf-13;Criminals;15.77;14;DVD;import
8401322545;The Modigliani Scandal;Ken Follett;Debolsillo;33;Shelf-31;Fiction in English;21.50;14;Magazin;import
1491575670;Hunted;Kevin Hearne;Del Rey Books;11;Shelf-13;Fiction, fantasy, general;33.21;14;E-Book;import
1491575670;Hunted;Kevin Hearne;Del Rey Books;11;Shelf-40;Fiction, fantasy, general;38.14;14;DVD;import
155540264X;Epistolae ad familiares;Cicero;Blaeu;42;Shelf-40;Authors, Latin;22.45;14;Book;import
9780753160442;Le Temple des Millions d'Années;Christian Jacq|Antoni Dalmau i Ribalta;R.Laffont;50;Shelf-31;Fiction;22.89;14;E-Book;import
9780753160442;Le Temple des Millions d'Années;Christian Jacq|Antoni Dalmau i Ribalta;R.Laffont;50;Shelf-13;Fiction;26.07;14;Book;import
9780753160442;Le Temple des Millions d'Années;Christian Jacq|Antoni Dalmau i Ribalta;R.Laffont;50;Shelf-2;Fiction;34.92;14;DVD;import
9781687120205;Thirty Thousand on the Hoof;Zane Grey;Harpercollins (Mm);59;Shelf-7;Fiction, westerns;12.30;14;Book;import
9781687120205;Thirty Thousand on the Hoof;Zane Grey;Harpercollins (Mm);59;Shelf-31;Fiction, westerns;12.01;14;Magazin;import
9783736316553;Dunbridge Academy - Anywhere;Sarah Sprinz;LYX;1;Shelf-16;Diverses;41.30;14;DVD;import
0394494156;Kinder- und Hausmärchen;Gebrüder Grimm [Brothers Grimm];Thienemann;24;Shelf-25;Tales;22.29;14;E-Book;import
9781721348480;The Calculating Stars;Mary Robinette Kowal;Oz Editorial;6;Shelf-7;Fiction;44.26;14;DVD;import
0413463508;From Ibsen's workshop;Henrik Ibsen;Methuen Drama;51;Shelf-7;Translations from Norwegian;29.41;14;Magazin;import
085036129X;Geschichte und Klassenbewusstsein;György Lukács;The MIT Press;34;Shelf-37;Communism;38.33;14;Magazin;import
9780500091265;Rouault;Georges Rouault|Fabrice Hergott|Sarah Whitfield;Skira;50;Shelf-27;Art;20.28;14;Magazin;import
8834002970;Metaphysical meditations;Yogananda Paramahansa;Self Realization Fellowship Publishers;10;Shelf-9;Meditations;19.27;14;DVD;import
9781471917691;The Dain curse;Dashiell Hammett;Vintage Books;39;Shelf-11;Private investigators;21.33;14;Book;import
9781913026172;Перманентная революция;Leon Trotsky;Red Letter Press;48;Shelf-9;Communism;20.47;14;Book;import
0340773111;The Secret Seven Win Through;Enid Blyton;Hodder & Stoughton;25;Shelf-24;Detective and mystery stories;25.23;14;E-Book;import
9783550062209;Bomber;Len Deighton;MacMillan Publishing Company;22;Shelf-26;Fiction in English;30.74;14;E-Book;import
9783550062209;Bomber;Len Deighton;MacMillan Publishing Company;22;Shelf-14;Fiction in English;33.95;14;Magazin;import
9780380419708;The documents in the case;Dorothy L. Sayers|Robert Eustace;Hodder & Stoughton;40;Shelf-15;Fiction in English;28.93;14;Magazin;import
3518389947;Głos pana;Stanisław Lem;buchclub 65;21;Shelf-28;Fiction, science fiction, general;35.26;14;Book;import
3518389947;Głos pana;Stanisław Lem;buchclub 65;21;Shelf-2;Fiction, science fiction, general;20.77;14;DVD;import
0811209903;Seeds of contemplation;Thomas Merton;Dell;26;Shelf-15;Spiritual life;20.08;14;Magazin;import
9780380007844;Zelda;Nancy Milford;HarperCollins Publishers;28;Shelf-14;Biography/;33.24;14;Book;import
9780380007844;Zelda;Nancy Milford;HarperCollins Publishers;28;Shelf-14;Biography/;32.51;14;E-Book;import
9780143119258;Libra;Don DeLillo;Harper Audio;34;Shelf-27;Fiction;44.56;14;DVD;import
9783785553398;Good morning, gorillas;Mary Pope Osborne;Mamania;21;Shelf-5;nyt:series_books=2007-03-10;38.06;14;E-Book;import
9780553406801;Forever in Your Embrace;Kathleen E. Woodiwiss;Avon Books;12;Shelf-6;Fiction;28.30;14;Book;import
080211590X;Amrita;吉本 ばなな;Diogenes Verlag;11;Shelf-28;Fiction;40.15;14;DVD;import
3897571285;Albrecht Dürer;Albrecht Dürer;TASCHEN;42;Shelf-13;Kunsthalle Bremen;30.78;14;Magazin;import
3897571285;Albrecht Dürer;Albrecht Dürer;TASCHEN;42;Shelf-19;Kunsthalle Bremen;36.34;14;Magazin;import
9780571362332;The Spire;William Golding;Pocket Books Inc.;31;Shelf-20;Fiction;10.81;14;Book;import
9780571362332;The Spire;William Golding;Pocket Books Inc.;31;Shelf-13;Fiction;41.22;14;DVD;import
9780571362332;The Spire;William Golding;Pocket Books Inc.;31;Shelf-36;Fiction;14.25;14;DVD;import
9780359937042;Le roi des montagnes;Edmond About;Proverbe;58;Shelf-34;Classic Literature;31.22;14;Book;import
9782600011006;Chroniques;Jean Froissart;Kessinger Publishing;53;Shelf-27;Aljubarrota, Battle of, Aljubarrota, Portugal, 1385;35.99;14;Magazin;import
9782600011006;Chroniques;Jean Froissart;Kessinger Publishing;53;Shelf-16;Aljubarrota, Battle of, Aljubarrota, Portugal, 1385;42.96;14;Book;import
9780356226767;IBM and the Holocaust;Edwin Black;Crown;18;Shelf-23;International Business Machines Corporation;41.36;14;DVD;import
9780356226767;IBM and the Holocaust;Edwin Black;Crown;18;Shelf-7;International Business Machines Corporation;18.20;14;Magazin;import
9780356226767;IBM and the Holocaust;Edwin Black;Crown;18;Shelf-15;International Business Machines Corporation;42.23;14;Magazin;import
2916277129;Donald Judd;Donald Judd|Richard Shiff;Tate Gallery;46;Shelf-10;Exhibitions;29.98;14;E-Book;import
0752866249;Le Bouclier Arverne;René Goscinny|Albert Uderzo;Sumptibus Deltae.;36;Shelf-40;series:Astérix;11.94;14;Magazin;import
0752866249;Le Bouclier Arverne;René Goscinny|Albert Uderzo;Sumptibus Deltae.;36;Shelf-38;series:Astérix;14.73;14;Book;import
9780590477390;Why I'm Afraid of Bees;Robert Lawrence Stine;Bt Bound;16;Shelf-19;Bees;13.67;14;DVD;import
9780006132363;The Thin Red Line;James Jones;Fontana;24;Shelf-37;Fiction;27.57;14;DVD;import
9781860150210;The Dark Flower;John Galsworthy;C. Scribner's sons;41;Shelf-23;Fiction;36.96;14;Book;import
9781860150210;The Dark Flower;John Galsworthy;C. Scribner's sons;41;Shelf-22;Fiction;43.56;14;Magazin;import
9780671656249;Tuf Voyaging;George R. R. Martin;BaenBooks;27;Shelf-29;Environmentalism;21.91;14;DVD;import
9780671656249;Tuf Voyaging;George R. R. Martin;BaenBooks;27;Shelf-31;Environmentalism;26.15;14;E-Book;import
0793520118;Fidelio;Ludwig van Beethoven;BBC;51;Shelf-6;Operas;10.22;14;DVD;import
9780002229470;Road to Paradise Island;Eleanor Burford;Chivers Audio Books;30;Shelf-9;Open Library Staff Picks;26.55;14;DVD;import
9780002229470;Road to Paradise Island;Eleanor Burford;Chivers Audio Books;30;Shelf-1;Open Library Staff Picks;35.02;14;Magazin;import
3596292735;In a German Pension;Katherine Mansfield;BiblioBazaar;39;Shelf-22;Social life and customs;20.56;14;Magazin;import
3596292735;In a German Pension;Katherine Mansfield;BiblioBazaar;39;Shelf-14;Social life and customs;21.19;14;DVD;import
9575516869;Immensee;Theodor Storm;Ginn and Company;55;Shelf-16;German language;41.70;14;E-Book;import
